Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"JM Singer, TM Shew, D Ferguson, MK Renkemeyer, ...","Monoacylglycerol O-acyltransferase 1 is required for adipocyte differentiation in vitro but does not affect adiposity in mice",2022,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2022.02.14.480414.abstract","",58,"2023-07-26 12:28:32","","10.1101/2022.02.14.480414.abstract","","",,,,,0,0.00,0,5,1,"… , harvested inguinal and gonadal white adipose tissue (25-… adipose tissue expansion we challenged male and female Adn-Mogat1-/- mice and their floxed littermate controls with a HFD (…","https://www.biorxiv.org/content/biorxiv/early/2022/02/15/2022.02.14.480414.full.pdf","https://scholar.google.com/scholar?q=related:YZ4sTwc6E04J:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
1,"SM Woo, NA Nguyen, JE Seon, J Jang, SM Yee, ...","3-OH Phloretin Inhibits High-Fat Diet-Induced Obesity and Obesity-Induced Inflammation by Reducing Macrophage Infiltration into White Adipose Tissue",2023,"Molecules","mdpi.com","https://www.mdpi.com/1420-3049/28/4/1851","https://scholar.google.com/scholar?cites=4848468503511221039&as_sdt=2005&sciodt=2007&hl=en",59,"2023-07-26 12:28:32","","","","",,,,,1,1.00,0,6,1,"… , white adipose tissue (WAT) weight, adipocyte size, and lipid accumulation by HFD were also … of the GWAT and RWAT (gonadal and retroperitoneal white adipose tissue) increased by …","https://www.mdpi.com/1420-3049/28/4/1851/pdf","https://scholar.google.com/scholar?q=related:L8N0aGo4SUMJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
54,"NM Morton, J Beltram, RN Carter, Z Michailidou, ...","Genetic identification of thiosulfate sulfurtransferase as an adipocyte-expressed antidiabetic target in mice selected for leanness",2016,"Nature medicine","nature.com","https://www.nature.com/articles/nm.4115","https://scholar.google.com/scholar?cites=5123926590727518591&as_sdt=2005&sciodt=2007&hl=en",60,"2023-07-26 12:28:32","","","","",,,,,54,7.71,11,5,7,"… 3c), as compared to those in C57BL/6N mice, after 2 weeks on a HFD. Adipose tissue from Adipoq-Tst mice had higher levels of solute carrier family (facilitated glucose transporter), …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5524189/","https://scholar.google.com/scholar?q=related:f_l9JxbYG0cJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
9,"Y Yang, DL Smith Jr, HH Hu, G Zhai, ...","Chemical-shift water-fat MRI of white adipose depots: inability to resolve cell size differences",2013,"International journal of …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3649013/","https://scholar.google.com/scholar?cites=16404978944823559798&as_sdt=2005&sciodt=2007&hl=en",61,"2023-07-26 12:28:32","HTML","","","",,,,,9,0.90,2,5,10,"… (inguinal) and visceral (gonadal) white adipose tissue (WAT) to … fraction (FF) is a sensitive indicator of adipocyte cell size. … mice a HFD would increase lipid accumulation and cell size in …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3649013/","https://scholar.google.com/scholar?q=related:dob42W4xquMJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
724,"R Stienstra, JA Van Diepen, CJ Tack, ...","Inflammasome is a central player in the induction of obesity and insulin resistance",2011,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/doi/abs/10.1073/pnas.1100255108","https://scholar.google.com/scholar?cites=17287210975336583316&as_sdt=2005&sciodt=2007&hl=en",62,"2023-07-26 12:28:32","","10.1073/pnas.1100255108","","",,,,,724,60.33,181,4,12,"… , adipocyte size, and macrophage infiltration in adipose tissue … liver and adipose tissue morphology after 16 wk of HFD … the cosegregation of SCD and gonadal status. We address this ...…","https://www.pnas.org/doi/full/10.1073/pnas.1100255108","https://scholar.google.com/scholar?q=related:lNArXsqC6O8J:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
2,"C Wang, X Zhang, L Luo, Y Luo, D Wu, D Spilca, Q Le, ...","COX-2 Deficiency Promotes White Adipogenesis via PGE2-Mediated Paracrine Mechanism and Exacerbates Diet-Induced Obesity",2022,"Cells","mdpi.com","https://www.mdpi.com/2073-4409/11/11/1819","https://scholar.google.com/scholar?cites=15997813889807156626&as_sdt=2005&sciodt=2007&hl=en",63,"2023-07-26 12:28:32","HTML","","","",,,,,2,2.00,0,8,1,"… adipocyte-specific COX-2 knockout (KO) mice, we showed that depleting COX-2 in adipocytes promoted white adipose tissue … the COX-2 KO mice and control littermates with HFD for 16-…","https://www.mdpi.com/2073-4409/11/11/1819","https://scholar.google.com/scholar?q=related:kgXEBPmmA94J:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
30,"SM Al-Qahtani, G Bryzgalova, ...","17β-Estradiol suppresses visceral adipogenesis and activates brown adipose tissue-specific gene expression",2017,"… molecular biology and …","degruyter.com","https://www.degruyter.com/document/doi/10.1515/hmbci-2016-0031","https://scholar.google.com/scholar?cites=18410000849520190253&as_sdt=2005&sciodt=2007&hl=en",64,"2023-07-26 12:28:32","HTML","10.1515/hmbci-2016-0031","","",,,,,30,5.00,10,3,6,"… adipose tissue volume in HFD+E2 mice, compared with HFD … (Bruker) with an inner diameter of 24 mm for RF pulse … adipose tissue volume may be due to alteration in adipocyte …","https://www.degruyter.com/document/doi/10.1515/hmbci-2016-0031","https://scholar.google.com/scholar?q=related:LWNKdjt2ff8J:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
49,"K Matoba, Y Lu, R Zhang, ER Chen, P Sangwung, ...","Adipose KLF15 controls lipid handling to adapt to nutrient availability",2017,"Cell reports","cell.com","https://www.cell.com/cell-reports/pdf/S2211-1247(17)31669-8.pdf","https://scholar.google.com/scholar?cites=9230132556541094718&as_sdt=2005&sciodt=2007&hl=en",65,"2023-07-26 12:28:32","PDF","","","",,,,,49,8.17,8,6,6,"… for the control of adipocyte lipid turnover. Mice lacking Klf15 in adipose tissue (AK15KO) display … To address this, we placed AK15KO mice on a high-fat diet (HFD) to induce obesity. …","https://www.cell.com/cell-reports/pdf/S2211-1247(17)31669-8.pdf","https://scholar.google.com/scholar?q=related:PmtmJqgEGIAJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
2,"P Shridas, A Ji, AC Trumbauer, ...","Adipocyte-Derived Serum Amyloid A Promotes Angiotensin II–Induced Abdominal Aortic Aneurysms in Obese C57BL/6J Mice",2022,"… , and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/ATVBAHA.121.317225","https://scholar.google.com/scholar?cites=11189450915221949036&as_sdt=2005&sciodt=2007&hl=en",66,"2023-07-26 12:28:32","","10.1161/ATVBAHA.121.317225","","",,,,,2,2.00,1,4,1,"… (high-fat diet [HFD]) for a total of 14 wk. For the past 6 wk, all … Average adipocyte size measured in gonadal adipose tissue … surviving mice by measuring the maximal luminal diameter of …","https://www.ahajournals.org/doi/pdf/10.1161/ATVBAHA.121.317225","https://scholar.google.com/scholar?q=related:bEp5uVLqSJsJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
10,"W Tao, R Moore, Y Meng, TM Yeasky, ER Smith, ...","Disabled-2 determines commitment of a pre-adipocyte population in juvenile mice",2016,"Scientific reports","nature.com","https://www.nature.com/articles/srep35947","https://scholar.google.com/scholar?cites=17600396133413217122&as_sdt=2005&sciodt=2007&hl=en",67,"2023-07-26 12:28:32","HTML","","","",,,,,10,1.43,2,6,7,"… ) in adipocyte differentiation and adipose tissue expansion in … HFD induced a similar increase of adipocyte cell size in both … in gonadal adipose tissues from dab2 CKO and HET mice on …","https://www.nature.com/articles/srep35947","https://scholar.google.com/scholar?q=related:YuNATggrQfQJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
8,"SA Kang, JH Choi, KW Baek, DI Lee, MJ Jeong, ...","Trichinella spiralis infection ameliorated diet-induced obesity model in mice",2021,"International Journal for …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0020751920302551","https://scholar.google.com/scholar?cites=1588814928118809694&as_sdt=2005&sciodt=2007&hl=en",68,"2023-07-26 12:28:32","HTML","","","",,,,,8,4.00,1,6,2,"… through a gastric tube (outer diameter 1.2 mm) that was inserted in … Gonadal adipose tissue from mice was digested with … 6A, the adipocyte size was increased significantly by HFD, but …","https://www.sciencedirect.com/science/article/pii/S0020751920302551","https://scholar.google.com/scholar?q=related:XgRcXMKaDBYJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
353,"T Gnad, S Scheibler, I von Kügelgen, C Scheele, A Kilić, ...","Adenosine activates brown adipose tissue and recruits beige adipocytes via A2A receptors",2014,"Nature","nature.com","https://www.nature.com/articles/nature13816","https://scholar.google.com/scholar?cites=15295456949955962826&as_sdt=2005&sciodt=2007&hl=en",69,"2023-07-26 12:28:32","","","","",,,,,353,39.22,59,6,9,"… The weights of inguinal WAT (iWAT) and gonadal fat (gWAT) … with a reduction of adipocyte size and the presence of … of mice on HFD. Gene transfer of A 2A resulted in decreased …","http://sys.91sqs.net/mobilenews/pdfs/%E8%85%BA%E8%8B%B7%E9%85%B8%E5%8F%AF%E9%80%9A%E8%BF%87A2A%E5%8F%97%E4%BD%93%E6%BF%80%E6%B4%BB%E6%A3%95%E8%89%B2%E8%84%82%E8%82%AA%E7%BB%84%E7%BB%87.pdf","https://scholar.google.com/scholar?q=related:yqdnow5hRNQJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
12,"KJ Suchacki, NM Morton, C Vary, C Huesa, MC Yadav, ...","PHOSPHO1 is a skeletal regulator of insulin resistance and obesity",2020,"BMC biology","Springer","https://link.springer.com/article/10.1186/s12915-020-00880-7","https://scholar.google.com/scholar?cites=7299550125846667079&as_sdt=2005&sciodt=2007&hl=en",70,"2023-07-26 12:28:32","HTML","10.1186/s12915-020-00880-7","","",,,,,12,4.00,2,6,3,"… HFD. High fat feeding had no significant effect on gonadal adipocyte size in Phospho1 −/− mice… −/− mice was not due to decreased bone marrow adipose tissue, an endocrine organ that …","https://link.springer.com/article/10.1186/s12915-020-00880-7","https://scholar.google.com/scholar?q=related:R58_Lyo2TWUJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
154,"RG Spallanzani, D Zemmour, T Xiao, ...","Distinct immunocyte-promoting and adipocyte-generating stromal components coordinate adipose tissue immune and metabolic tenors",2019,"Science …","science.org","https://www.science.org/doi/abs/10.1126/sciimmunol.aaw3658","https://scholar.google.com/scholar?cites=10230574550105737821&as_sdt=2005&sciodt=2007&hl=en",71,"2023-07-26 12:28:32","","10.1126/sciimmunol.aaw3658","","",,,,,154,38.50,39,4,4,"… mice to a high-fat diet (HFD) for 4 (short term) or 16 (long term) weeks. As anticipated (5), the metabolic abnormalities induced by long-term HFD … Spheroid diameter was measured by …","https://www.science.org/doi/pdf/10.1126/sciimmunol.aaw3658","https://scholar.google.com/scholar?q=related:XUo0c1lN-o0J:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
153,"KW Cho, DL Morris, JL DelProposto, L Geletka, ...","An MHC II-dependent activation loop between adipose tissue macrophages and CD4+ T cells controls obesity-induced inflammation",2014,"Cell reports","cell.com","https://www.cell.com/cell-reports/pdf/S2211-1247(14)00772-4.pdf","https://scholar.google.com/scholar?cites=11843759275760046576&as_sdt=2005&sciodt=2007&hl=en",72,"2023-07-26 12:28:32","PDF","","","",,,,,153,17.00,31,5,9,"… (E) Adipocyte size and adipocyte size distribution in eWAT from HFD-fed WT and KO mice. (F and … Gonadal adipose tissue was surgically exposed and positioned in custom-built heated …","https://www.cell.com/cell-reports/pdf/S2211-1247(14)00772-4.pdf","https://scholar.google.com/scholar?q=related:8FHqdE98XaQJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
8,"JMS Fernández-Calleja, LMS Bouwman, HJM Swarts, ...","Direct and long-term metabolic consequences of lowly vs. highly-digestible starch in the early post-weaning diet of mice",2018,"Nutrients","mdpi.com","https://www.mdpi.com/2072-6643/10/11/1788","https://scholar.google.com/scholar?cites=16703538506396569237&as_sdt=2005&sciodt=2007&hl=en",73,"2023-07-26 12:28:32","","","","",,,,,8,1.60,2,4,5,"… PW 11, when mice had been consuming a HFD for five weeks… While mean adipocyte size in gonadal white adipose tissue (… the distribution of adipocyte diameter in mice directly exposed …","https://www.mdpi.com/2072-6643/10/11/1788/pdf","https://scholar.google.com/scholar?q=related:lY7TvcXjzucJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
5,"UD Wankhade, SG Rane","Flow cytometry assisted isolation of adipose tissue derived stem cells",2017,"Thermogenic Fat: Methods and Protocols","Springer","https://link.springer.com/protocol/10.1007/978-1-4939-6820-6_3","https://scholar.google.com/scholar?cites=7669470212993874392&as_sdt=2005&sciodt=2007&hl=en",74,"2023-07-26 12:28:32","","10.1007/978-1-4939-6820-6_3","","",,,,,5,0.83,3,2,6,"… brown adipocyte … HFD leads to adipose tissue expansion because of hypertrophy of adipocytes whereas more chronic exposure to HFD results in extensive adipogenesis of gonadal …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8867600/","https://scholar.google.com/scholar?q=related:2HnwLIZub2oJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
97,"L Zhou, SY Park, L Xu, X Xia, J Ye, L Su, ...","Insulin resistance and white adipose tissue inflammation are uncoupled in energetically challenged Fsp27-deficient mice",2015,"Nature …","nature.com","https://www.nature.com/articles/ncomms6949","https://scholar.google.com/scholar?cites=921410294050033210&as_sdt=2005&sciodt=2007&hl=en",75,"2023-07-26 12:28:32","HTML","","","",,,,,97,12.13,14,7,8,"… number per adipocyte in ob/ob and ob/ob/Fsp27 −/− mice. … of gonadal WAT (GWAT) from ob/ob/Fsp27 −/− and ob/ob mice … /Fsp27 −/− mice and HFD-fed Fsp27 −/− mice we again noted …","https://www.nature.com/articles/ncomms6949","https://scholar.google.com/scholar?q=related:Oo491ceByQwJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
13,"W Jacob, D Rosenzweig, C Vázquez-Martin, ...","Decreased adipogenesis and adipose tissue in mice with inactivated protein phosphatase 5",2015,"Biochemical …","portlandpress.com","https://portlandpress.com/biochemj/article-abstract/466/1/163/48450","https://scholar.google.com/scholar?cites=10363721634381790889&as_sdt=2005&sciodt=2007&hl=en",76,"2023-07-26 12:28:32","","","","",,,,,13,1.63,3,4,8,"… × 10 6 in a 10 cm diameter dish, cultured until confluence was … -eosin to visualize the adipocyte nuclei (dark blue, labelled N) … On termination of the HFD, the weight ratio of gonadal and …","https://portlandpress.com/biochemj/article/466/1/163/48450","https://scholar.google.com/scholar?q=related:qX5byOpV048J:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"L Zhuang, W Hu, M Zhang, S Xin, W Jia, J Zhao, G Pei","βARRESTIN1 REPRESSES DIET-INDUCED OBESITY",2011,"","academia.edu","https://www.academia.edu/download/49972363/jbc.M111.223206.full.pdf","",77,"2023-07-26 12:28:32","PDF","","","",,,,,0,0.00,0,7,12,"… tg mice can be ascribed largely to a slower growth of gonadal … another type of adipose tissue, the brown adipose tissue (BAT… difference in adipocyte size of BAT in mice fed either HFD or …","https://www.academia.edu/download/49972363/jbc.M111.223206.full.pdf","https://scholar.google.com/scholar?q=related:1dlNR03srZ8J:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"R Casero, H Westerberg, NR Horner, M Yon, ...","Phenotyping of Klf14 mouse white adipose tissue enabled by whole slide segmentation with deep neural networks",2021,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2021.06.03.444997.abstract","",78,"2023-07-26 12:28:32","","10.1101/2021.06.03.444997.abstract","","",,,,,0,0.00,0,5,2,"… 2 mice whose cell population was undersampled, and we removed those white adipocyte … (We then removed 2 gonadal and 1 subcutaneous slides due to lack of BW and DW records …","https://www.biorxiv.org/content/10.1101/2021.06.03.444997.full.pdf","https://scholar.google.com/scholar?q=related:BkoK14psQg8J:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
66,"Z Zhu, EG Spicer, CK Gavini, AJ Goudjo-Ako, ...","Enhanced sympathetic activity in mice with brown adipose tissue transplantation (transBATation)",2014,"Physiology & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0031938413004058","https://scholar.google.com/scholar?cites=17735795310328022219&as_sdt=2005&sciodt=2007&hl=en",79,"2023-07-26 12:28:32","HTML","","","",,,,,66,7.33,13,5,9,"… We hypothesized that HFD-trans mice had elevated … that were 80–100 μm in diameter. Endogenous IBAT of … and shows more unilocular white adipocyte-like appearance at 12 weeks …","https://www.sciencedirect.com/science/article/pii/S0031938413004058","https://scholar.google.com/scholar?q=related:ywQk0d0zIvYJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
39,"JN van der Veen, S Lingrell, X Gao, ...","Pioglitazone attenuates hepatic inflammation and fibrosis in phosphatidylethanolamine N-methyltransferase-deficient mice",2016,"American Journal …","journals.physiology.org","https://journals.physiology.org/doi/abs/10.1152/ajpgi.00243.2015","https://scholar.google.com/scholar?cites=14537632048643310987&as_sdt=2005&sciodt=2007&hl=en",80,"2023-07-26 12:28:32","","10.1152/ajpgi.00243.2015","","",,,,,39,5.57,10,4,7,"… : when mice were fed the HFD, adipocyte diameter was … C: representative images of hematoxylin-eosin-stained gonadal … changes in adipose tissue affected the liver in Pemt −/− mice. …","https://journals.physiology.org/doi/pdf/10.1152/ajpgi.00243.2015","https://scholar.google.com/scholar?q=related:iwW4FlMLwMkJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
29,"AJ Ponce, T Galván-Salas, RM Lerma-Alvarado, ...","Low prolactin levels are associated with visceral adipocyte hypertrophy and insulin resistance in humans",2020,"Endocrine","Springer","https://link.springer.com/article/10.1007/s12020-019-02170-x?wt_mc=Internal.Event.1.SEM.ArticleAuthorOnlineFirst&utm_source=ArticleAuthorOnlineFirst&utm_medium=email&utm_content=AA_en_06082018&ArticleAuthorOnlineFirst_20200110","https://scholar.google.com/scholar?cites=16114858073808768936&as_sdt=2005&sciodt=2007&hl=en",81,"2023-07-26 12:28:32","","10.1007/s12020-019-02170-x","","",,,,,29,9.67,7,4,3,"… with adipocyte hypertrophy (a marker of adipose tissue … altered thyroid, adrenal, or gonadal function. We observed that TSH … resistance and adipocyte hypertrophy under HFD conditions […","https://www.academia.edu/download/86889272/s12020-019-02170-x20220602-1-1s923xb.pdf","https://scholar.google.com/scholar?q=related:qA81twl6o98J:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
13,"S Qian, Y Liu, J Wang, JC Nie, M Wu, Y Tang, ...","BMP4 cross-talks with estrogen/ERα signaling to regulate adiposity and glucose metabolism in females",2016,"…","thelancet.com","https://www.thelancet.com/article/S2352-3964(16)30345-0/fulltext","https://scholar.google.com/scholar?cites=7101869157926996020&as_sdt=2005&sciodt=2007&hl=en",82,"2023-07-26 12:28:32","HTML","","","",,,,,13,1.86,2,7,7,"… mice with disrupted expression of BMP4 in adipose tissue were protected from weight gain and fat accumulation upon HFD … of adipocyte diameter of inguinal WAT, gonadal WAT and …","https://www.thelancet.com/article/S2352-3964(16)30345-0/fulltext","https://scholar.google.com/scholar?q=related:NIiKL1_ojmIJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
13,"S Dong, M Blüher, Y Zhang, H Wu, ...","Development of insulin resistance in Nischarin mutant female mice",2019,"International Journal of …","nature.com","https://www.nature.com/articles/s41366-018-0241-8","https://scholar.google.com/scholar?cites=15927069022531844533&as_sdt=2005&sciodt=2007&hl=en",83,"2023-07-26 12:28:32","","","","",,,,,13,3.25,3,5,4,"… expression is attenuated in adipose tissue with obesity. More … To quantify sizes of perigonadal adipocyte, we … fat in male mice under both of chow- and HFD-fed conditions. Unlike …","https://drive.google.com/file/d/1PRdmia653o_WjW5edtcwgUjQQtvr6cAq/view","https://scholar.google.com/scholar?q=related:tXkjCeRQCN0J:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"K Timms","Molecular characterization of early adipose tissue fibrosis in the development of diet-induced obesity in mice",2022,"","unbc.arcabc.ca","https://unbc.arcabc.ca/islandora/object/unbc%3A59327","",84,"2023-07-26 12:28:32","","","","",,,,,0,0.00,0,1,1,"… (F) Adipocyte size in inguinal and gonadal adipose tissue of … We hypothesize that male and female mice fed HFD for 12 … heterogenous for adipocyte size, blood vessel diameter and …","https://unbc.arcabc.ca/islandora/object/unbc%3A59327/datastream/PDF/view","https://scholar.google.com/scholar?q=related:5viPDOdIDpwJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
849,"U Kintscher, M Hartge, K Hess, ...","T-lymphocyte infiltration in visceral adipose tissue: a primary event in adipose tissue inflammation and the development of obesity-mediated insulin resistance",2008,"… , and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/ATVBAHA.108.165100","https://scholar.google.com/scholar?cites=7917299012087546160&as_sdt=2005&sciodt=2007&hl=en",85,"2023-07-26 12:28:32","","10.1161/ATVBAHA.108.165100","","",,,,,849,56.60,212,4,15,"… of macrophages in gonadal adipose tissue during the … In our mouse model of HFD-induced IR adipose tissue SDF-1α … early adipose tissue inflammation by preadipocyte/adipocyte-…","https://www.ahajournals.org/doi/full/10.1161/ATVBAHA.108.165100","https://scholar.google.com/scholar?q=related:MIEH_IDl320J:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
39,"CY Wang, SS Shie, MS Wen, KC Hung, IC Hsieh, ...","Loss of FTO in adipose tissue decreases Angptl4 translation and alters triglyceride metabolism",2015,"Science …","science.org","https://www.science.org/doi/abs/10.1126/scisignal.aab3357","https://scholar.google.com/scholar?cites=3065967341681479308&as_sdt=2005&sciodt=2007&hl=en",86,"2023-07-26 12:28:32","","10.1126/scisignal.aab3357","","",,,,,39,4.88,7,6,8,"… We found that mice with an adipocyte-specific deletion of FTO … AFO mice on HFD weighed significantly more than WT mice … We also extracted lipids from gonadal adipose tissue after 2-…","https://www.science.org/doi/pdf/10.1126/scisignal.aab3357","https://scholar.google.com/scholar?q=related:jI7flQ2BjCoJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
13,"FL Roberts, NA Rashdan, K Phadwal, ...","Osteoblast‐specific deficiency of ectonucleotide pyrophosphatase or phosphodiesterase‐1 engenders insulin resistance in high‐fat diet fed mice",2021,"Journal of cellular …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jcp.30194","https://scholar.google.com/scholar?cites=17892284893113124339&as_sdt=2005&sciodt=2007&hl=en",87,"2023-07-26 12:28:32","","10.1002/jcp.30194","","",,,,,13,6.50,3,4,2,"… /– mice with chronic exposure to a high-fat diet (HFD) revealed … Adipocyte diameter and number, and pancreatic β-cell islet … also present with a notable increase in brown adipose tissue …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/jcp.30194","https://scholar.google.com/scholar?q=related:84UYGlAqTvgJ:scholar.google.com/&scioq=%22adipocyte%22+%22diameter%22+%22size%22+%22mice%22+%22gonadal%22+%22adipose+tissue%22+%22hfd%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
